# Version 1.00
#
freq[Hz];re:Trc1_S21;im:Trc1_S21;
9.780390195097549E+08;-8.592310144165017E-01;-3.541986213710598E-01;
9.785392696348174E+08;-8.622912811415928E-01;-3.469113821728484E-01;
9.790395197598799E+08;-8.655880489624420E-01;-3.397603464009304E-01;
9.795397698849425E+08;-8.687717385832386E-01;-3.325701892385107E-01;
9.800400200100050E+08;-8.716807561900870E-01;-3.253028749437460E-01;
9.805402701350676E+08;-8.745068102229553E-01;-3.180582946930745E-01;
9.810405202601300E+08;-8.774794898168461E-01;-3.109103896005594E-01;
9.815407703851926E+08;-8.802528677150043E-01;-3.036690620554374E-01;
9.820410205102551E+08;-8.830545648415720E-01;-2.966915659994071E-01;
9.825412706353177E+08;-8.858716893765466E-01;-2.893531385822307E-01;
9.830415207603801E+08;-8.886533154189443E-01;-2.821543513227229E-01;
9.835417708854427E+08;-8.911849214220704E-01;-2.749048465516962E-01;
9.840420210105052E+08;-8.939515867841186E-01;-2.678964650869908E-01;
9.845422711355678E+08;-8.965840087381687E-01;-2.608121533962350E-01;
9.850425212606304E+08;-8.990673623582005E-01;-2.535359169681560E-01;
9.855427713856928E+08;-9.016027082834583E-01;-2.465407973003914E-01;
9.860430215107554E+08;-9.039635513347549E-01;-2.395578413696016E-01;
9.865432716358179E+08;-9.064118004777576E-01;-2.323188296970569E-01;
9.870435217608805E+08;-9.089581045676718E-01;-2.251912008499531E-01;
9.875437718859429E+08;-9.113283452406351E-01;-2.182505759651508E-01;
9.880440220110055E+08;-9.137849386815154E-01;-2.110799188805337E-01;
9.885442721360680E+08;-9.160642409983963E-01;-2.038229891936343E-01;
9.890445222611306E+08;-9.183595672187242E-01;-1.968959731555114E-01;
9.895447723861930E+08;-9.207443139134240E-01;-1.897314267346786E-01;
9.900450225112556E+08;-9.228908793657231E-01;-1.827073702623575E-01;
9.905452726363182E+08;-9.252759953239189E-01;-1.754904725321639E-01;
9.910455227613807E+08;-9.274622342819520E-01;-1.685512842281796E-01;
9.915457728864433E+08;-9.297976348197931E-01;-1.612284672781967E-01;
9.920460230115057E+08;-9.319461316799648E-01;-1.541405460743915E-01;
9.925462731365683E+08;-9.342060928058696E-01;-1.470053213661009E-01;
9.930465232616308E+08;-9.361957704630840E-01;-1.396571320586144E-01;
9.935467733866934E+08;-9.383935270226976E-01;-1.324949243273977E-01;
9.940470235117559E+08;-9.406695021919582E-01;-1.253511312006655E-01;
9.945472736368184E+08;-9.426228543060302E-01;-1.181756878514062E-01;
9.950475237618809E+08;-9.447675691813795E-01;-1.108683744300975E-01;
9.955477738869435E+08;-9.468210977344093E-01;-1.034461543508932E-01;
9.960480240120060E+08;-9.489415370094737E-01;-9.611675915663942E-02;
9.965482741370685E+08;-9.510749891385026E-01;-8.870726956541780E-02;
9.970485242621311E+08;-9.529679827156298E-01;-8.133489540649860E-02;
9.975487743871936E+08;-9.549243333307333E-01;-7.406021163196708E-02;
9.980490245122561E+08;-9.568583952937555E-01;-6.646608258299536E-02;
9.985492746373186E+08;-9.588777903341099E-01;-5.896098552109202E-02;
9.990495247623812E+08;-9.607956590920602E-01;-5.141333585536904E-02;
9.995497748874438E+08;-9.626488478156087E-01;-4.376779754367470E-02;
1.000050025012506E+09;-9.648287890363646E-01;-3.619744500283996E-02;
1.000550275137569E+09;-9.665737686047573E-01;-2.845191992292796E-02;
1.001050525262631E+09;-9.683989430791524E-01;-2.079729308527908E-02;
1.001550775387694E+09;-9.702949453903165E-01;-1.283561880830786E-02;
1.002051025512756E+09;-9.720458263312955E-01;-5.053839765802842E-03;
1.002551275637819E+09;-9.738480997421464E-01;2.815252105355485E-03;
1.003051525762881E+09;-9.756902747009558E-01;1.095432791652437E-02;
1.003551775887944E+09;-9.771674950577747E-01;1.907727290905624E-02;
1.004052026013006E+09;-9.789399907786390E-01;2.693231916446517E-02;
1.004552276138069E+09;-9.803976636990981E-01;3.523274235606295E-02;
1.005052526263132E+09;-9.818861032003584E-01;4.334283490247499E-02;
1.005552776388194E+09;-9.834314387102835E-01;5.162768038175503E-02;
1.006053026513257E+09;-9.849112810634294E-01;6.007251803698625E-02;
1.006553276638319E+09;-9.864999417393738E-01;6.833894234279200E-02;
1.007053526763382E+09;-9.878416442057089E-01;7.678031367818314E-02;
1.007553776888444E+09;-9.890354571684743E-01;8.552972670458908E-02;
