# Version 1.00
#
freq[Hz];re:Trc1_S21;im:Trc1_S21;
1.368059029514757E+09;-1.032699133922136E+00;-9.326951322448221E-01;
1.368109054527264E+09;-1.033378405349978E+00;-9.318386508228274E-01;
1.368159079539770E+09;-1.034290223055865E+00;-9.310823539748587E-01;
1.368209104552276E+09;-1.035085319696467E+00;-9.304292894074737E-01;
1.368259129564782E+09;-1.035905820214163E+00;-9.295164934109312E-01;
1.368309154577289E+09;-1.036581269143444E+00;-9.287785852753057E-01;
1.368359179589795E+09;-1.037631377723372E+00;-9.280211094807248E-01;
1.368409204602301E+09;-1.038357205895061E+00;-9.272377183441456E-01;
1.368459229614807E+09;-1.039141618476262E+00;-9.264161392428201E-01;
1.368509254627314E+09;-1.039947684990661E+00;-9.257504639312450E-01;
1.368559279639820E+09;-1.040790769132524E+00;-9.249737227661253E-01;
1.368609304652326E+09;-1.041814624469576E+00;-9.242463632351479E-01;
1.368659329664832E+09;-1.042365836964447E+00;-9.233377153050577E-01;
1.368709354677339E+09;-1.043318621846119E+00;-9.227600518214265E-01;
1.368759379689845E+09;-1.043942199433179E+00;-9.218384416313133E-01;
1.368809404702351E+09;-1.044931493545917E+00;-9.210957490122073E-01;
1.368859429714857E+09;-1.045896680871590E+00;-9.203218514223682E-01;
1.368909454727364E+09;-1.046559714199021E+00;-9.195702516084623E-01;
1.368959479739870E+09;-1.047239829926122E+00;-9.186032485333580E-01;
1.369009504752376E+09;-1.048064255594490E+00;-9.178891437193000E-01;
1.369059529764882E+09;-1.048912169880442E+00;-9.170624709090657E-01;
1.369109554777389E+09;-1.049564505549544E+00;-9.164280988355709E-01;
1.369159579789895E+09;-1.050482033289674E+00;-9.156821484664974E-01;
1.369209604802401E+09;-1.051527125954093E+00;-9.148953685641773E-01;
