# Version 1.00
#
freq[Hz];re:Trc1_S21;im:Trc1_S21;
1.355352676338169E+09;-1.065996864894863E+00;-8.663447564879330E-01;
1.355402701350675E+09;-1.066765678076369E+00;-8.655007812117498E-01;
1.355452726363182E+09;-1.067395199056561E+00;-8.645730856059168E-01;
1.355502751375688E+09;-1.068183583642560E+00;-8.637407615665185E-01;
1.355552776388194E+09;-1.069022985307150E+00;-8.629192825925299E-01;
1.355602801400700E+09;-1.069645339508773E+00;-8.620635324495564E-01;
1.355652826413207E+09;-1.070364177559032E+00;-8.610438198981046E-01;
1.355702851425713E+09;-1.070908161036564E+00;-8.601725457400894E-01;
1.355752876438219E+09;-1.071698559569376E+00;-8.591878147468235E-01;
1.355802901450725E+09;-1.072604606192107E+00;-8.585028917463665E-01;
1.355852926463232E+09;-1.073264414998303E+00;-8.573843909997405E-01;
1.355902951475738E+09;-1.073952815853929E+00;-8.566143089279215E-01;
1.355952976488244E+09;-1.074362283395003E+00;-8.556440942788754E-01;
1.356003001500750E+09;-1.075079100394276E+00;-8.550354403098454E-01;
1.356053026513257E+09;-1.075834200313583E+00;-8.539395322391614E-01;
1.356103051525763E+09;-1.076615202230572E+00;-8.531849330430886E-01;
1.356153076538269E+09;-1.077306369275512E+00;-8.520415080489921E-01;
1.356203101550775E+09;-1.077934554126682E+00;-8.512396155582269E-01;
1.356253126563282E+09;-1.078676306799694E+00;-8.503934518775064E-01;
1.356303151575788E+09;-1.079284807620785E+00;-8.493736547788432E-01;
1.356353176588294E+09;-1.079921572448736E+00;-8.484011036140495E-01;
1.356403201600801E+09;-1.080682862503105E+00;-8.474373958672465E-01;
1.356453226613307E+09;-1.081372694494540E+00;-8.468746947912542E-01;
1.356503251625813E+09;-1.082175721941052E+00;-8.460040497154038E-01;
1.356553276638319E+09;-1.082702780223352E+00;-8.450356929968255E-01;
1.356603301650826E+09;-1.083574112224893E+00;-8.441838366314709E-01;
1.356653326663332E+09;-1.084064707746705E+00;-8.430307823425346E-01;
1.356703351675838E+09;-1.084785397240953E+00;-8.419872060189235E-01;
1.356753376688344E+09;-1.085299078399296E+00;-8.414407341866049E-01;
1.356803401700850E+09;-1.086092632887544E+00;-8.404151268862723E-01;
1.356853426713357E+09;-1.086708146201216E+00;-8.395108585864542E-01;
1.356903451725863E+09;-1.087456719450967E+00;-8.385875717888417E-01;
1.356953476738369E+09;-1.087932279965696E+00;-8.376427064293408E-01;
1.357003501750875E+09;-1.088751747825377E+00;-8.367639846089781E-01;
1.357053526763382E+09;-1.089578502588782E+00;-8.357961173862017E-01;
1.357103551775888E+09;-1.090180618838389E+00;-8.349487876608208E-01;
1.357153576788394E+09;-1.090976498792819E+00;-8.340406176273772E-01;
1.357203601800900E+09;-1.091468524714794E+00;-8.333580500873957E-01;
1.357253626813407E+09;-1.091996407281636E+00;-8.323263916800462E-01;
1.357303651825913E+09;-1.092796377742239E+00;-8.314455825172814E-01;
1.357353676838419E+09;-1.093617671760932E+00;-8.303785215423528E-01;
1.357403701850925E+09;-1.094142602305266E+00;-8.294412122394893E-01;
1.357453726863432E+09;-1.094836809169381E+00;-8.285606763814546E-01;
1.357503751875938E+09;-1.095136552882490E+00;-8.275931644251482E-01;
1.357553776888444E+09;-1.096342761143026E+00;-8.266524938588702E-01;
1.357603801900950E+09;-1.096749822543029E+00;-8.256109455075439E-01;
1.357653826913457E+09;-1.097467550289175E+00;-8.247877772910264E-01;
1.357703851925963E+09;-1.098020152100210E+00;-8.237885106631837E-01;
1.357753876938469E+09;-1.098565504435762E+00;-8.230162624638674E-01;
1.357803901950975E+09;-1.099256376741260E+00;-8.221440729603720E-01;
1.357853926963482E+09;-1.100114603618727E+00;-8.211027768764886E-01;
1.357903951975988E+09;-1.100597706091051E+00;-8.201389705470054E-01;
1.357953976988494E+09;-1.101592615744024E+00;-8.194211501382940E-01;
1.358004002001000E+09;-1.102065286932623E+00;-8.186498367445645E-01;
1.358054027013507E+09;-1.102511441223616E+00;-8.174784208760244E-01;
1.358104052026013E+09;-1.103205072498659E+00;-8.166624197094675E-01;
1.358154077038519E+09;-1.104012325125002E+00;-8.154970734141382E-01;
1.358204102051026E+09;-1.104618740344123E+00;-8.148151084684381E-01;
1.358254127063532E+09;-1.105309252491139E+00;-8.136781408258594E-01;
1.358304152076038E+09;-1.106044102131593E+00;-8.128565380538775E-01;
1.358354177088544E+09;-1.106529702219855E+00;-8.119137069580303E-01;
1.358404202101051E+09;-1.107100759787706E+00;-8.110376919530428E-01;
1.358454227113557E+09;-1.107940328024423E+00;-8.102106724577302E-01;
1.358504252126063E+09;-1.108461123427646E+00;-8.091312350732547E-01;
1.358554277138569E+09;-1.109219381470007E+00;-8.083952482206088E-01;
1.358604302151076E+09;-1.109799536917111E+00;-8.072618442958235E-01;
1.358654327163582E+09;-1.110337564970622E+00;-8.063979961383618E-01;
1.358704352176088E+09;-1.111219796809565E+00;-8.053968326687496E-01;
1.358754377188594E+09;-1.111753564979006E+00;-8.044645254911915E-01;
1.358804402201101E+09;-1.112500804698505E+00;-8.035478255312386E-01;
1.358854427213607E+09;-1.113105999908047E+00;-8.024699670507741E-01;
1.358904452226113E+09;-1.113716940579702E+00;-8.018029544921350E-01;
1.358954477238619E+09;-1.114346699464446E+00;-8.007931360148000E-01;
1.359004502251126E+09;-1.114920600274996E+00;-7.998671906864291E-01;
1.359054527263632E+09;-1.115577986880526E+00;-7.988145194045185E-01;
1.359104552276138E+09;-1.116246799482571E+00;-7.980358077000462E-01;
1.359154577288644E+09;-1.116756714293508E+00;-7.970256191521301E-01;
1.359204602301151E+09;-1.117529054971439E+00;-7.960184945090756E-01;
1.359254627313657E+09;-1.118138812276958E+00;-7.951746056104968E-01;
1.359304652326163E+09;-1.118773307956945E+00;-7.942270611712864E-01;
1.359354677338669E+09;-1.119162066184813E+00;-7.933198478549326E-01;
1.359404702351176E+09;-1.119847890299220E+00;-7.922171661426746E-01;
1.359454727363682E+09;-1.120618884178426E+00;-7.915104589616735E-01;
1.359504752376188E+09;-1.121220300113180E+00;-7.905146112928367E-01;
1.359554777388694E+09;-1.121886734994479E+00;-7.895715526301813E-01;
1.359604802401201E+09;-1.122565083717767E+00;-7.886974884623521E-01;
1.359654827413707E+09;-1.122980367640535E+00;-7.877420251947765E-01;
1.359704852426213E+09;-1.123852653807343E+00;-7.867488408857927E-01;
1.359754877438719E+09;-1.124285595183595E+00;-7.857694432129220E-01;
1.359804902451226E+09;-1.124798235511817E+00;-7.850210690682610E-01;
1.359854927463732E+09;-1.125468636794829E+00;-7.839404418908057E-01;
1.359904952476238E+09;-1.126054601054993E+00;-7.829312187339127E-01;
1.359954977488744E+09;-1.126695313569950E+00;-7.820340803420350E-01;
1.360005002501251E+09;-1.127343971571391E+00;-7.810377953278504E-01;
1.360055027513757E+09;-1.128016365178079E+00;-7.801388379329095E-01;
1.360105052526263E+09;-1.128645214297222E+00;-7.790954799076965E-01;
1.360155077538769E+09;-1.129245285162444E+00;-7.781255973782198E-01;
1.360205102551276E+09;-1.129857301483843E+00;-7.772586966284860E-01;
1.360255127563782E+09;-1.130553471623345E+00;-7.762513537382983E-01;
1.360305152576288E+09;-1.130962024197215E+00;-7.754527476155595E-01;
1.360355177588794E+09;-1.131627045679031E+00;-7.743665164421829E-01;
1.360405202601301E+09;-1.132140561275496E+00;-7.735131920313507E-01;
1.360455227613807E+09;-1.132628110588748E+00;-7.726289269642149E-01;
1.360505252626313E+09;-1.133418190599637E+00;-7.715829486274883E-01;
1.360555277638819E+09;-1.134065043878270E+00;-7.706576018258434E-01;
1.360605302651326E+09;-1.134431362892135E+00;-7.698386863402846E-01;
1.360655327663832E+09;-1.135434720975824E+00;-7.688039934557420E-01;
1.360705352676338E+09;-1.135781670554083E+00;-7.679476368585318E-01;
1.360755377688844E+09;-1.136395358705744E+00;-7.669986831102112E-01;
1.360805402701351E+09;-1.137117436528006E+00;-7.659832881887505E-01;
1.360855427713857E+09;-1.137565255524000E+00;-7.648715494050795E-01;
1.360905452726363E+09;-1.138194851483333E+00;-7.641307589031583E-01;
1.360955477738869E+09;-1.138864026471195E+00;-7.631593060203000E-01;
1.361005502751376E+09;-1.139458255020692E+00;-7.620631192509035E-01;
1.361055527763882E+09;-1.139966140363870E+00;-7.609582174127324E-01;
1.361105552776388E+09;-1.140603654763154E+00;-7.602652359992199E-01;
1.361155577788894E+09;-1.141309906961999E+00;-7.593544389476051E-01;
1.361205602801401E+09;-1.141794985119548E+00;-7.583761308663481E-01;
1.361255627813907E+09;-1.142367802013159E+00;-7.572698851304616E-01;
1.361305652826413E+09;-1.143145004143347E+00;-7.564984515033343E-01;
1.361355677838919E+09;-1.143589856832494E+00;-7.552785753510829E-01;
1.361405702851426E+09;-1.144353098793927E+00;-7.544694472609607E-01;
1.361455727863932E+09;-1.144809259181692E+00;-7.534846406562610E-01;
1.361505752876438E+09;-1.145253273480157E+00;-7.523278965939673E-01;
1.361555777888944E+09;-1.145887867488490E+00;-7.516552852599077E-01;
1.361605802901451E+09;-1.146607044813150E+00;-7.505262213425954E-01;
1.361655827913957E+09;-1.147240033114210E+00;-7.497016285099851E-01;
1.361705852926463E+09;-1.147829308008909E+00;-7.486049634555197E-01;
1.361755877938969E+09;-1.148468146398599E+00;-7.475656783206880E-01;
1.361805902951476E+09;-1.148864900152296E+00;-7.468527354213572E-01;
1.361855927963982E+09;-1.149485427464838E+00;-7.457826154525545E-01;
1.361905952976488E+09;-1.150019567418580E+00;-7.448199087690792E-01;
1.361955977988995E+09;-1.150545678686242E+00;-7.435947123255507E-01;
1.362006003001501E+09;-1.151346028745012E+00;-7.428064329899953E-01;
1.362056028014007E+09;-1.151569129587086E+00;-7.418396226189421E-01;
1.362106053026513E+09;-1.152327023361715E+00;-7.410508956416164E-01;
1.362156078039020E+09;-1.152794401494210E+00;-7.399833193894967E-01;
1.362206103051526E+09;-1.153456676466195E+00;-7.389772155257015E-01;
1.362256128064032E+09;-1.154025137878867E+00;-7.379831125777930E-01;
1.362306153076538E+09;-1.154541772825634E+00;-7.370102815442129E-01;
1.362356178089045E+09;-1.155040122052546E+00;-7.359166032391241E-01;
1.362406203101551E+09;-1.155690589562806E+00;-7.350430919185068E-01;
1.362456228114057E+09;-1.156350803208003E+00;-7.341912056013229E-01;
1.362506253126563E+09;-1.156861796732412E+00;-7.332225436042205E-01;
1.362556278139070E+09;-1.157514135306848E+00;-7.321713613983117E-01;
1.362606303151576E+09;-1.157928986831348E+00;-7.310898595390889E-01;
1.362656328164082E+09;-1.158611849107604E+00;-7.301895988575793E-01;
1.362706353176588E+09;-1.159124624823077E+00;-7.292801028825442E-01;
1.362756378189095E+09;-1.159707851820865E+00;-7.282225872850224E-01;
1.362806403201601E+09;-1.160344177907497E+00;-7.272938873967695E-01;
1.362856428214107E+09;-1.160762468298480E+00;-7.265211549085125E-01;
1.362906453226613E+09;-1.161201206569491E+00;-7.253757542434259E-01;
1.362956478239120E+09;-1.161916670330597E+00;-7.244041268816671E-01;
1.363006503251626E+09;-1.162517302030944E+00;-7.233513199341679E-01;
1.363056528264132E+09;-1.163120254174928E+00;-7.225817845529401E-01;
1.363106553276638E+09;-1.163588031289056E+00;-7.214650450812858E-01;
1.363156578289145E+09;-1.164174866574867E+00;-7.206281717111989E-01;
1.363206603301651E+09;-1.164739760120199E+00;-7.196512602381961E-01;
1.363256628314157E+09;-1.165429896417416E+00;-7.184995463114594E-01;
