sep=,
Type,ZNL6,
Version,1.71,
Date,18.Dec 2025,
Mode,ANALYZER,
Preamplifier,OFF,
Transducer,OFF,
Center Freq,1420000000.000000,Hz
Freq Offset,0.000000,Hz
Start,1380000000.000000,Hz
Stop,1460000000.000000,Hz
Span,80000000.000000,Hz
Ref Level,-45.900000,dBm
Level Offset,0.000000,dB
Rf Att,0.000000,dB
El Att,0.000000,dB
RBW,1000000.000000,Hz
VBW,1000000.000000,Hz
SWT,1.000000,s
Sweep Count,2000,
Window,1,Frequency Sweep
Ref Position,117.000000,%
Level Range,68.000000,dB
x-Axis,LIN,
y-Axis,LOG,
x-Unit,Hz,
y-Unit,dBm,
Trace,1,
1383568356.8357071877,-80.2715911865234375,
1383576357.6357872486,-80.1871185302734375,
1383584358.4358673096,-80.0386962890625,
1383592359.2359473705,-80.06661224365234375,
1383600360.0360274315,-79.03636932373046875,
1383608360.8361074924,-78.816558837890625,
1383616361.6361875534,-78.74254608154296875,
1383624362.4362676144,-80.11284637451171875,
1383632363.2363476753,-79.94145965576171875,
1383640364.0364277363,-80.15932464599609375,
1383648364.8365077972,-80.097076416015625,
1383656365.6365878582,-80.66980743408203125,
1383664366.4366679192,-79.68187713623046875,
1383672367.2367479801,-79.91057586669921875,
1383680368.0368280411,-79.93228912353515625,
1383688368.836908102,-79.1111907958984375,
1383696369.636988163,-80.76390838623046875,
1383704370.437068224,-80.50782012939453125,
1383712371.2371482849,-80.06368255615234375,
1383720372.0372283459,-79.36580657958984375,
1383728372.8373084068,-79.94292449951171875,
1383736373.6373884678,-80.4011383056640625,
1383744374.4374685287,-80.14595794677734375,
1383752375.2375485897,-79.4280242919921875,
1383760376.0376286507,-81.09047698974609375,
1383768376.8377087116,-79.49205780029296875,
1383776377.6377887726,-80.405731201171875,
1383784378.4378688335,-79.86206817626953125,
1383792379.2379488945,-80.4599609375,
1383800380.0380289555,-80.00067138671875,
1383808380.8381090164,-80.67613983154296875,
1383816381.6381890774,-78.862579345703125,
1383824382.4382691383,-80.0475311279296875,
1383832383.2383491993,-79.861114501953125,
1383840384.0384292603,-80.10350799560546875,
1383848384.8385093212,-80.9080963134765625,
1383856385.6385893822,-80.472808837890625,
1383864386.4386694431,-78.96826934814453125,
1383872387.2387495041,-79.3730621337890625,
1383880388.038829565,-79.76015472412109375,
1383888388.838909626,-78.98688507080078125,
1383896389.638989687,-80.023590087890625,
1383904390.4390697479,-80.87250518798828125,
1383912391.2391498089,-79.68050384521484375,
1383920392.0392298698,-79.3018035888671875,
1383928392.8393099308,-80.2420501708984375,
1383936393.6393899918,-79.99047088623046875,
1383944394.4394700527,-80.2610931396484375,
1383952395.2395501137,-80.3477935791015625,
1383960396.0396301746,-80.6630096435546875,
1383968396.8397102356,-79.6397857666015625,
1383976397.6397902966,-80.24054718017578125,
1383984398.4398703575,-78.86901092529296875,
1383992399.2399504185,-78.9639739990234375,
1384000400.0400304794,-80.00750732421875,
1384008400.8401105404,-79.78577423095703125,
1384016401.6401906013,-79.920257568359375,
1384024402.4402706623,-80.5073394775390625,
1384032403.2403507233,-79.18448638916015625,
1384040404.0404307842,-80.34882354736328125,
1384048404.8405108452,-79.2080078125,
1384056405.6405909061,-80.4139251708984375,
1384064406.4406709671,-79.984649658203125,
1384072407.2407510281,-81.33168792724609375,
1384080408.040831089,-80.29326629638671875,
1384088408.84091115,-78.695556640625,
1384096409.6409912109,-80.2475738525390625,
1384104410.4410712719,-79.17607879638671875,
1384112411.2411513329,-80.0946807861328125,
1384120412.0412313938,-79.26061248779296875,
1384128412.8413114548,-79.84966278076171875,
1384136413.6413915157,-79.63840484619140625,
1384144414.4414715767,-79.84439849853515625,
1384152415.2415516376,-80.0986175537109375,
1384160416.0416316986,-78.76622772216796875,
1384168416.8417117596,-79.195587158203125,
1384176417.6417918205,-79.488433837890625,
1384184418.4418718815,-80.69039154052734375,
1384192419.2419519424,-80.39864349365234375,
1384200420.0420320034,-79.4094085693359375,
1384208420.8421120644,-80.76396942138671875,
1384216421.6421921253,-79.813385009765625,
1384224422.4422721863,-79.662261962890625,
1384232423.2423522472,-79.8081512451171875,
1384240424.0424323082,-79.76351165771484375,
1384248424.8425123692,-80.462066650390625,
1384256425.6425924301,-80.6604156494140625,
1384264426.4426724911,-79.29781341552734375,
1384272427.242752552,-80.0211944580078125,
1384280428.042832613,-79.86309051513671875,
1384288428.842912674,-80.21559906005859375,
1384296429.6429927349,-79.259735107421875,
1384304430.4430727959,-80.26213836669921875,
1384312431.2431528568,-80.2676544189453125,
1384320432.0432329178,-79.67633056640625,
1384328432.8433129787,-79.8880462646484375,
1384336433.6433930397,-79.8286590576171875,
1384344434.4434731007,-80.17578125,
1384352435.2435531616,-80.602325439453125,
1384360436.0436332226,-79.4176177978515625,
1384368436.8437132835,-79.99538421630859375,
1384376437.6437933445,-79.1969451904296875,
1384384438.4438734055,-79.43402099609375,
1384392439.2439534664,-79.37131500244140625,
1384400440.0440335274,-79.62677764892578125,
1384408440.8441135883,-79.59233856201171875,
1384416441.6441936493,-80.06426239013671875,
1384424442.4442737103,-78.9999542236328125,
1384432443.2443537712,-78.56299591064453125,
1384440444.0444338322,-79.83678436279296875,
1384448444.8445138931,-79.2597503662109375,
1384456445.6445939541,-80.4405670166015625,
1384464446.444674015,-78.92910003662109375,
1384472447.244754076,-80.7772979736328125,
1384480448.044834137,-80.31851959228515625,
1384488448.8449141979,-79.96431732177734375,
1384496449.6449942589,-79.90103912353515625,
1384504450.4450743198,-79.3980865478515625,
1384512451.2451543808,-80.439544677734375,
1384520452.0452344418,-80.3900146484375,
1384528452.8453145027,-79.2718353271484375,
1384536453.6453945637,-80.1381378173828125,
1384544454.4454746246,-79.925628662109375,
1384552455.2455546856,-79.78061676025390625,
1384560456.0456347466,-80.36003875732421875,
1384568456.8457148075,-80.24212646484375,
1384576457.6457948685,-79.9386749267578125,
1384584458.4458749294,-80.43392181396484375,
1384592459.2459549904,-80.001739501953125,
1384600460.0460350513,-80.49915313720703125,
1384608460.8461151123,-80.517730712890625,
1384616461.6461951733,-79.307281494140625,
1384624462.4462752342,-79.92708587646484375,
1384632463.2463552952,-80.2696990966796875,
1384640464.0464353561,-79.84255218505859375,
1384648464.8465154171,-80.64734649658203125,
1384656465.6465954781,-80.54827117919921875,
1384664466.446675539,-79.65576171875,
1384672467.2467556,-80.1609344482421875,
1384680468.0468356609,-79.86600494384765625,
1384688468.8469157219,-80.35599517822265625,
1384696469.6469957829,-80.31047821044921875,
1384704470.4470758438,-80.6473541259765625,
