# Version 1.00
#
freq[Hz];re:Trc1_S21;im:Trc1_S21;
1.404114115114114E+09;1.550409783295483E-02;5.793204391160003E-03;
1.404174175174174E+09;1.586586139602183E-02;5.809220180862691E-03;
1.404234235234234E+09;1.621390108679820E-02;5.849064838254474E-03;
1.404294295294294E+09;1.658504357452350E-02;5.880577646912933E-03;
1.404354355354354E+09;1.697079709669676E-02;5.911707023300438E-03;
1.404414415414414E+09;1.735113779232670E-02;5.936780290497937E-03;
1.404474475474474E+09;1.774348744160339E-02;5.956343831126532E-03;
1.404534535534534E+09;1.817027696518956E-02;5.982133853870601E-03;
1.404594595594594E+09;1.859990398644017E-02;6.033494561573607E-03;
1.404654655654655E+09;1.906556289549035E-02;6.029223433118552E-03;
1.404714715714715E+09;1.948948535599078E-02;6.041000476864089E-03;
1.404774775774775E+09;1.995105828507127E-02;6.068363662914779E-03;
1.404834835834835E+09;2.042636618476079E-02;6.075509603347431E-03;
1.404894895894895E+09;2.091373010185666E-02;6.098824632787860E-03;
1.404954955954955E+09;2.140545337616283E-02;6.099932774299942E-03;
1.405015016015015E+09;2.192092670551484E-02;6.090664677311446E-03;
1.405075076075075E+09;2.245726538221322E-02;6.089580518196696E-03;
1.405135136135135E+09;2.299223966512072E-02;6.082446835192769E-03;
1.405195196195195E+09;2.356130424838558E-02;6.082218951599416E-03;
1.405255256255255E+09;2.411926551360850E-02;6.056818931862962E-03;
1.405315316315315E+09;2.472006235713380E-02;6.031892898644176E-03;
1.405375376375375E+09;2.532195510578487E-02;6.015817463170542E-03;
1.405435436435436E+09;2.592690656140467E-02;5.962537833087069E-03;
1.405495496495496E+09;2.658379409213045E-02;5.918867345472723E-03;
1.405555556555556E+09;2.725073203512060E-02;5.890413868198706E-03;
1.405615616615616E+09;2.792487493376175E-02;5.828457480742979E-03;
1.405675676675676E+09;2.862956292135826E-02;5.768053791331684E-03;
1.405735736735736E+09;2.933419121086486E-02;5.697357581129986E-03;
1.405795796795796E+09;3.007733664071765E-02;5.627409701411693E-03;
1.405855856855856E+09;3.084888734307012E-02;5.535827278045019E-03;
1.405915916915916E+09;3.161231189954838E-02;5.426692669649714E-03;
