sep=,
Type,ZNL6,
Version,1.71,
Date,18.Dec 2025,
Mode,ANALYZER,
Preamplifier,OFF,
Transducer,OFF,
Center Freq,1420000000.000000,Hz
Freq Offset,0.000000,Hz
Start,1380000000.000000,Hz
Stop,1460000000.000000,Hz
Span,80000000.000000,Hz
Ref Level,-45.900000,dBm
Level Offset,0.000000,dB
Rf Att,0.000000,dB
El Att,0.000000,dB
RBW,1000000.000000,Hz
VBW,1000000.000000,Hz
SWT,1.000000,s
Sweep Count,2000,
Window,1,Frequency Sweep
Ref Position,117.000000,%
Level Range,68.000000,dB
x-Axis,LIN,
y-Axis,LOG,
x-Unit,Hz,
y-Unit,dBm,
Trace,1,
1382080208.0208158493,-79.48784637451171875,
1382088208.8208959103,-79.30792999267578125,
1382096209.6209759712,-79.81005859375,
1382104210.4210560322,-79.82913970947265625,
1382112211.2211360931,-78.72492218017578125,
1382120212.0212161541,-79.450286865234375,
1382128212.8212962151,-80.17147064208984375,
1382136213.621376276,-79.16742706298828125,
1382144214.421456337,-80.06043243408203125,
1382152215.2215363979,-79.44252777099609375,
1382160216.0216164589,-79.459442138671875,
1382168216.8216965199,-79.698822021484375,
1382176217.6217765808,-78.94681549072265625,
1382184218.4218566418,-79.30568695068359375,
1382192219.2219367027,-79.39788818359375,
1382200220.0220167637,-79.87751007080078125,
1382208220.8220968246,-79.95079803466796875,
1382216221.6221768856,-79.59735107421875,
1382224222.4222569466,-80.0388946533203125,
1382232223.2223370075,-79.86408233642578125,
1382240224.0224170685,-79.233612060546875,
1382248224.8224971294,-79.6551971435546875,
1382256225.6225771904,-79.15771484375,
1382264226.4226572514,-79.16257476806640625,
1382272227.2227373123,-80.12591552734375,
1382280228.0228173733,-79.64678192138671875,
1382288228.8228974342,-79.33587646484375,
1382296229.6229774952,-79.13300323486328125,
1382304230.4230575562,-79.291778564453125,
1382312231.2231376171,-80.28850555419921875,
1382320232.0232176781,-79.3548431396484375,
1382328232.823297739,-78.9459686279296875,
1382336233.6233778,-79.61692047119140625,
1382344234.4234578609,-79.0052642822265625,
1382352235.2235379219,-79.6192474365234375,
1382360236.0236179829,-79.5602569580078125,
1382368236.8236980438,-79.85451507568359375,
1382376237.6237781048,-79.6584930419921875,
1382384238.4238581657,-79.91941070556640625,
1382392239.2239382267,-79.80438232421875,
1382400240.0240182877,-79.0798492431640625,
1382408240.8240983486,-80.02376556396484375,
1382416241.6241784096,-79.1255340576171875,
1382424242.4242584705,-79.644927978515625,
1382432243.2243385315,-78.53366851806640625,
1382440244.0244185925,-79.32282257080078125,
1382448244.8244986534,-78.40952301025390625,
1382456245.6245787144,-79.3747711181640625,
1382464246.4246587753,-79.232757568359375,
1382472247.2247388363,-79.61087799072265625,
1382480248.0248188972,-79.3138275146484375,
1382488248.8248989582,-79.86122894287109375,
1382496249.6249790192,-78.94124603271484375,
1382504250.4250590801,-79.49478912353515625,
1382512251.2251391411,-79.80535125732421875,
1382520252.025219202,-79.62020111083984375,
1382528252.825299263,-79.81821441650390625,
1382536253.625379324,-79.29135894775390625,
1382544254.4254593849,-80.140289306640625,
1382552255.2255394459,-79.80202484130859375,
1382560256.0256195068,-79.577423095703125,
1382568256.8256995678,-79.85501861572265625,
1382576257.6257796288,-79.18697357177734375,
1382584258.4258596897,-78.69434356689453125,
1382592259.2259397507,-78.8448028564453125,
1382600260.0260198116,-78.9779815673828125,
1382608260.8260998726,-78.4599609375,
1382616261.6261799335,-79.32059478759765625,
1382624262.4262599945,-79.76593017578125,
1382632263.2263400555,-79.1551055908203125,
1382640264.0264201164,-79.771148681640625,
1382648264.8265001774,-79.397491455078125,
1382656265.6265802383,-79.72478485107421875,
1382664266.4266602993,-78.65839385986328125,
1382672267.2267403603,-79.44167327880859375,
1382680268.0268204212,-79.472320556640625,
1382688268.8269004822,-79.98822784423828125,
1382696269.6269805431,-79.9107666015625,
1382704270.4270606041,-79.1075286865234375,
1382712271.2271406651,-78.66048431396484375,
1382720272.027220726,-79.3612213134765625,
1382728272.827300787,-79.98580169677734375,
1382736273.6273808479,-79.45996856689453125,
1382744274.4274609089,-77.950714111328125,
1382752275.2275409698,-79.79015350341796875,
1382760276.0276210308,-79.614166259765625,
1382768276.8277010918,-79.04798126220703125,
1382776277.6277811527,-78.8845672607421875,
1382784278.4278612137,-79.2301177978515625,
1382792279.2279412746,-79.19232177734375,
1382800280.0280213356,-79.75742340087890625,
1382808280.8281013966,-79.28690338134765625,
1382816281.6281814575,-79.5455169677734375,
1382824282.4282615185,-78.96244049072265625,
1382832283.2283415794,-79.74275970458984375,
1382840284.0284216404,-78.3590240478515625,
1382848284.8285017014,-79.1967620849609375,
1382856285.6285817623,-80.22037506103515625,
1382864286.4286618233,-79.405242919921875,
1382872287.2287418842,-80.06739044189453125,
1382880288.0288219452,-80.01796722412109375,
1382888288.8289020061,-79.688568115234375,
1382896289.6289820671,-79.688568115234375,
1382904290.4290621281,-78.39012908935546875,
1382912291.229142189,-80.63414764404296875,
1382920292.02922225,-78.94431304931640625,
1382928292.8293023109,-79.18080902099609375,
1382936293.6293823719,-79.397064208984375,
1382944294.4294624329,-79.59883880615234375,
1382952295.2295424938,-79.49300384521484375,
1382960296.0296225548,-79.87232208251953125,
1382968296.8297026157,-79.3341522216796875,
1382976297.6297826767,-79.527069091796875,
1382984298.4298627377,-79.7783050537109375,
1382992299.2299427986,-79.6169891357421875,
1383000300.0300228596,-79.617462158203125,
1383008300.8301029205,-80.09641265869140625,
1383016301.6301829815,-79.05849456787109375,
1383024302.4302630424,-80.04583740234375,
1383032303.2303431034,-79.00882720947265625,
1383040304.0304231644,-79.824005126953125,
1383048304.8305032253,-78.93485260009765625,
1383056305.6305832863,-79.40526580810546875,
